transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,account_age_days,customer_avg_amount,customer_transaction_count
TX01518,C0377,2026-01-14 21:53:00,1282.13,ATM,Restaurant,Dehradun,427,2592.84,4
TX02533,C0011,2026-01-14 22:32:00,791.12,BANK_TRANSFER,Grocery,Jaipur,1268,1224.83,6
TX00843,C0236,2026-01-15 01:24:00,2837.17,BANK_TRANSFER,Electronics,Hyderabad,3475,1333.69,7
TX02003,C0251,2026-01-15 02:01:00,795.65,ATM,Online Shopping,Dehradun,3029,1332.78,9
TX01830,C0195,2026-01-15 02:50:00,547.38,BANK_TRANSFER,Grocery,Jaipur,3187,1145.02,6
TX02689,C0196,2026-01-15 02:52:00,1533.62,UPI,Travel,Hyderabad,1849,2056.8,7
TX01000,C0492,2026-01-15 04:30:00,1139.72,ATM,Travel,Hyderabad,1936,2364.12,4
TX00252,C0339,2026-01-15 05:28:00,593.86,ATM,Pharmacy,Hyderabad,3092,3818.22,5
TX01177,C0495,2026-01-15 07:38:00,1047.72,UPI,Electronics,Delhi,1145,1169.3,6
TX01738,C0223,2026-01-15 07:43:00,1034.71,ATM,Grocery,Bengaluru,1798,1223.46,10
TX01072,C0152,2026-01-15 08:42:00,220.16,UPI,Online Shopping,Chandigarh,834,2173.29,10
TX01439,C0176,2026-01-15 11:49:00,528.25,UPI,Online Shopping,Dehradun,2820,830.47,4
TX00519,C0306,2026-01-15 14:54:00,265.8,BANK_TRANSFER,Restaurant,Mumbai,3249,721.67,4
TX01202,C0161,2026-01-15 15:28:00,317.78,ATM,Electronics,Chandigarh,2720,1554.39,9
TX01611,C0003,2026-01-15 16:13:00,1951.21,ATM,Grocery,Bengaluru,890,10038.44,6
TX00952,C0436,2026-01-15 16:18:00,2077.36,ATM,Online Shopping,Mumbai,636,1676.23,8
TX01550,C0140,2026-01-15 18:39:00,437.64,ATM,Travel,Mumbai,2118,414.99,2
TX01315,C0130,2026-01-15 21:32:00,3747.69,UPI,Electronics,Hyderabad,2670,996.99,12
TX02854,C0386,2026-01-15 21:44:00,536.19,ATM,Travel,Jaipur,669,2758.11,7
TX02630,C0055,2026-01-16 01:22:00,690.06,CARD,Restaurant,Hyderabad,3586,540.49,6
TX00390,C0374,2026-01-16 01:48:00,1211.9,BANK_TRANSFER,Electronics,Mumbai,190,1273.23,9
TX00304,C0029,2026-01-16 04:11:00,1339.83,ATM,Online Shopping,Mumbai,2354,1300.64,8
TX01226,C0261,2026-01-16 07:22:00,3189.85,UPI,Pharmacy,Dehradun,3326,1835.09,8
TX02357,C0497,2026-01-16 07:39:00,1094.78,UPI,Restaurant,Chandigarh,863,7090.38,12
TX02646,C0118,2026-01-16 08:20:00,546.42,BANK_TRANSFER,Online Shopping,Dehradun,1210,880.1,9
TX02739,C0310,2026-01-16 09:30:00,615.28,BANK_TRANSFER,Grocery,Dehradun,518,1491.13,8
TX01733,C0155,2026-01-16 14:48:00,994.51,UPI,Pharmacy,Pune,1925,2065.02,4
TX00933,C0439,2026-01-16 17:25:00,1889.27,UPI,Online Shopping,Bengaluru,1022,1839.58,3
TX00300,C0283,2026-01-16 17:43:00,1511.63,BANK_TRANSFER,Online Shopping,Dehradun,227,1427.66,3
TX00139,C0247,2026-01-16 19:59:00,998.75,ATM,Utilities,Mumbai,3487,993.61,7
TX00295,C0141,2026-01-16 22:58:00,393.75,UPI,Online Shopping,Pune,3129,1677.43,9
TX01621,C0068,2026-01-16 23:26:00,1815.52,CARD,Utilities,Pune,3447,1273.92,5
TX00326,C0182,2026-01-17 00:37:00,1769.4,CARD,Online Shopping,Hyderabad,1787,1589.53,4
TX00375,C0164,2026-01-17 01:21:00,1926.15,UPI,Electronics,Delhi,532,1496.1,10
TX01703,C0188,2026-01-17 02:06:00,2223.56,BANK_TRANSFER,Travel,Dehradun,3272,1295.75,7
TX01127,C0175,2026-01-17 03:08:00,2155.88,ATM,Grocery,Chandigarh,893,2033.56,6
TX02454,C0071,2026-01-17 04:37:00,1134.46,ATM,Utilities,Dehradun,1393,1134.46,1
TX00947,C0159,2026-01-17 05:52:00,11543.94,CARD,Restaurant,Hyderabad,2690,4343.75,5
TX01320,C0181,2026-01-17 06:20:00,549.15,BANK_TRANSFER,Travel,Bengaluru,1953,1571.77,6
TX00702,C0300,2026-01-17 07:10:00,18438.99,ATM,Restaurant,Bengaluru,1985,4168.31,6
TX02821,C0260,2026-01-17 10:49:00,1726.51,BANK_TRANSFER,Grocery,Hyderabad,1789,1309.68,4
TX02768,C0012,2026-01-17 12:57:00,1155.89,ATM,Electronics,Jaipur,360,1693.95,15
TX00236,C0187,2026-06-10 21:26:00,2143.99,UPI,Online Shopping,Mumbai,1708,1343.78,4
TX02753,C0425,2026-01-17 14:13:00,745.33,ATM,Pharmacy,Bengaluru,1099,1134.93,8
TX00647,C0048,2026-01-17 14:34:00,1162.41,ATM,Restaurant,Pune,3035,1340.63,3
TX02570,C0229,2026-01-17 14:54:00,1480.57,ATM,Grocery,Mumbai,678,887.25,11
TX01720,C0415,2026-01-17 15:22:00,2657.83,BANK_TRANSFER,Electronics,Bengaluru,3617,1517.92,5
TX02049,C0037,2026-01-17 16:01:00,1893.95,BANK_TRANSFER,Utilities,Chandigarh,504,13505.11,4
TX00226,C0361,2026-06-05 23:35:00,966.36,UPI,Electronics,Dehradun,2587,1152.33,8
TX02433,C0136,2026-01-17 17:12:00,5993.72,BANK_TRANSFER,Electronics,Chandigarh,1826,1879.13,8
TX01218,C0011,2026-01-17 18:06:00,2873.0,CARD,Online Shopping,Hyderabad,1268,1224.83,6
TX02735,C0025,2026-01-17 19:57:00,1683.02,BANK_TRANSFER,Electronics,Bengaluru,2883,1548.69,12
TX00274,C0398,2026-01-17 20:52:00,1531.27,ATM,Electronics,Dehradun,3466,1422.34,4
TX02112,C0225,2026-01-17 20:56:00,2128.3,ATM,Utilities,Jaipur,3460,1052.93,4
TX01999,C0318,2026-01-17 22:31:00,602.68,ATM,Electronics,Delhi,1832,1215.04,10
TX00948,C0303,2026-01-17 22:40:00,287.99,CARD,Utilities,Dehradun,2016,1221.65,13
TX01581,C0330,2026-01-17 23:51:00,502.72,BANK_TRANSFER,Restaurant,Dehradun,1046,1364.96,9
TX02679,C0475,2026-01-18 01:15:00,1750.61,BANK_TRANSFER,Grocery,Mumbai,567,1604.89,4
TX02546,C0146,2026-01-18 01:31:00,583.91,UPI,Pharmacy,Hyderabad,3007,683.37,9
TX02585,C0130,2026-01-18 03:01:00,903.76,BANK_TRANSFER,Utilities,Hyderabad,2670,996.99,12
TX02126,C0293,2026-01-18 05:15:00,824.72,UPI,Travel,Mumbai,3427,1099.67,13
TX00122,C0325,2026-01-18 05:43:00,1465.66,UPI,Restaurant,Mumbai,292,3004.18,4
TX01804,C0471,2026-01-18 07:33:00,589.12,UPI,Pharmacy,Bengaluru,3140,1221.85,10
TX01472,C0039,2026-02-19 23:21:00,7197.32,CARD,Restaurant,Dehradun,2588,2219.73,13
TX00586,C0240,2026-01-18 09:14:00,575.19,BANK_TRANSFER,Restaurant,Bengaluru,1166,1377.49,3
TX01990,C0223,2026-01-18 09:23:00,415.38,CARD,Grocery,Hyderabad,1798,1223.46,10
TX00525,C0478,2026-01-18 10:33:00,2009.94,UPI,Pharmacy,Dehradun,950,1660.18,8
TX00278,C0163,2026-01-18 13:45:00,734.26,BANK_TRANSFER,Utilities,Chandigarh,3319,1766.91,6
TX00413,C0316,2026-01-18 14:12:00,825.44,UPI,Online Shopping,Chandigarh,2949,1300.8,10
TX00622,C0405,2026-01-18 17:53:00,1120.05,UPI,Pharmacy,Bengaluru,3378,1302.6,8
TX00001,C0342,2026-05-04 12:00:00,5105.75,CARD,Travel,Mumbai,3200,1396.52,10
TX01651,C0251,2026-01-19 01:02:00,600.38,BANK_TRANSFER,Electronics,Hyderabad,3029,1332.78,9
TX00621,C0022,2026-01-19 01:59:00,703.52,ATM,Pharmacy,Dehradun,2421,666.03,4
TX01540,C0193,2026-01-19 07:50:00,1737.95,UPI,Pharmacy,Delhi,1752,2395.74,4
TX00553,C0435,2026-01-19 09:08:00,2304.13,CARD,Travel,Jaipur,210,2267.54,13
TX01063,C0347,2026-01-19 10:18:00,1708.5,UPI,Pharmacy,Bengaluru,433,1182.78,5
TX02725,C0066,2026-01-19 12:18:00,1959.77,CARD,Pharmacy,Chandigarh,2071,1096.69,5
TX00058,C0318,2026-01-19 13:53:00,1303.38,UPI,Online Shopping,Pune,1832,1215.04,10
TX00220,C0369,2026-01-19 19:39:00,661.43,CARD,Grocery,Dehradun,367,2083.23,7
TX01009,C0106,2026-01-20 01:14:00,1022.46,BANK_TRANSFER,Online Shopping,Dehradun,2373,880.73,6
TX00942,C0330,2026-01-20 01:51:00,452.03,BANK_TRANSFER,Travel,Delhi,1046,1364.96,9
TX00385,C0143,2026-01-20 02:14:00,614.21,BANK_TRANSFER,Pharmacy,Delhi,230,1078.24,8
TX02152,C0460,2026-01-20 07:46:00,829.09,UPI,Grocery,Jaipur,2931,973.7,6
TX02620,C0333,2026-01-20 08:55:00,1674.48,UPI,Grocery,Bengaluru,2974,4133.65,4
TX02086,C0096,2026-01-20 09:23:00,930.63,UPI,Travel,Mumbai,231,1185.61,7
TX01361,C0073,2026-01-20 09:54:00,742.41,CARD,Restaurant,Delhi,1420,1403.31,8
TX01339,C0152,2026-01-20 10:09:00,570.26,CARD,Utilities,Dehradun,834,2173.29,10
TX02199,C0108,2026-01-20 13:04:00,1100.89,BANK_TRANSFER,Restaurant,Mumbai,367,968.62,7
TX00997,C0316,2026-01-20 15:26:00,694.99,UPI,Grocery,Dehradun,2949,1300.8,10
TX00620,C0317,2026-01-20 17:05:00,729.82,BANK_TRANSFER,Online Shopping,Dehradun,670,1973.0,4
TX01389,C0445,2026-01-20 17:47:00,1478.81,CARD,Pharmacy,Bengaluru,2036,1721.76,9
TX01745,C0496,2026-01-20 20:58:00,960.12,UPI,Pharmacy,Jaipur,3455,1283.51,6
TX02719,C0436,2026-01-20 21:07:00,214.12,UPI,Restaurant,Pune,636,1676.23,8
TX00448,C0365,2026-01-20 21:30:00,2242.37,BANK_TRANSFER,Grocery,Chandigarh,1914,2345.72,10
TX01849,C0058,2026-01-20 23:01:00,1442.78,BANK_TRANSFER,Travel,Bengaluru,2918,683.86,8
TX02608,C0209,2026-01-20 23:53:00,340.29,UPI,Grocery,Pune,1693,1317.55,4
TX00247,C0284,2026-01-21 01:10:00,1426.46,ATM,Electronics,Bengaluru,3059,2002.12,4
TX00034,C0350,2026-01-21 01:32:00,538.89,CARD,Restaurant,Mumbai,3221,889.42,8
TX00852,C0483,2026-01-21 01:47:00,1154.84,UPI,Travel,Chandigarh,2980,1072.43,8
TX00305,C0165,2026-01-21 04:09:00,2959.3,UPI,Pharmacy,Pune,2844,1817.26,6
TX02550,C0125,2026-01-21 05:59:00,582.53,UPI,Restaurant,Hyderabad,2725,902.67,5
TX02698,C0316,2026-01-21 07:41:00,1154.04,UPI,Pharmacy,Delhi,2949,1300.8,10
TX01171,C0239,2026-01-21 08:57:00,2186.96,CARD,Grocery,Jaipur,3334,1895.07,10
TX02728,C0419,2026-01-21 11:02:00,1708.28,CARD,Travel,Chandigarh,3613,1466.87,5
TX00100,C0497,2026-01-21 12:05:00,1200.25,UPI,Pharmacy,Dehradun,863,7090.38,12
TX01936,C0088,2026-01-21 13:39:00,1592.32,UPI,Restaurant,Bengaluru,2643,1016.66,2
TX01868,C0430,2026-01-21 13:52:00,1022.63,CARD,Restaurant,Delhi,1090,964.05,3
TX02312,C0089,2026-01-21 18:06:00,719.04,BANK_TRANSFER,Grocery,Bengaluru,1159,1032.79,7
TX01111,C0211,2026-01-21 19:41:00,5206.62,BANK_TRANSFER,Grocery,Dehradun,2068,2911.14,3
TX00616,C0005,2026-01-21 20:02:00,772.56,UPI,Pharmacy,Pune,1160,1298.9,11
TX00807,C0382,2026-01-21 21:51:00,3321.8,BANK_TRANSFER,Grocery,Delhi,1445,2240.04,6
TX01841,C0443,2026-01-21 22:51:00,3088.51,BANK_TRANSFER,Online Shopping,Jaipur,1010,1778.61,8
TX01457,C0159,2026-01-22 00:40:00,2034.03,ATM,Restaurant,Mumbai,2690,4343.75,5
TX00720,C0264,2026-01-22 01:34:00,1029.35,ATM,Grocery,Hyderabad,1691,1643.44,12
TX00350,C0461,2026-01-22 02:12:00,3147.03,UPI,Travel,Hyderabad,1716,2901.41,7
TX02308,C0063,2026-01-22 03:31:00,657.75,UPI,Pharmacy,Delhi,2393,1534.34,9
TX02014,C0383,2026-01-22 04:22:00,462.33,BANK_TRANSFER,Electronics,Mumbai,1188,2692.07,3
TX01615,C0269,2026-03-07 11:02:00,1553.96,CARD,Travel,Pune,1725,934.23,6
TX01774,C0394,2026-01-22 06:01:00,7001.72,BANK_TRANSFER,Restaurant,Delhi,2827,3538.42,6
TX02019,C0362,2026-01-22 06:26:00,640.75,CARD,Online Shopping,Dehradun,1526,1055.17,3
TX02301,C0090,2026-01-22 06:41:00,640.21,UPI,Grocery,Jaipur,1530,1289.35,9
TX01834,C0440,2026-01-22 07:23:00,4672.32,UPI,Travel,Mumbai,1169,1641.76,8
TX02261,C0264,2026-01-22 07:40:00,5787.99,UPI,Online Shopping,Bengaluru,1691,1643.44,12
TX00430,C0413,2026-01-22 10:00:00,582.51,CARD,Travel,Hyderabad,845,982.54,4
TX01872,C0309,2026-01-22 10:52:00,914.24,UPI,Online Shopping,Bengaluru,1873,883.63,5
TX01737,C0360,2026-01-22 11:14:00,1384.04,UPI,Restaurant,Chandigarh,3213,621.74,7
TX00349,C0387,2026-01-22 11:41:00,131.11,BANK_TRANSFER,Utilities,Dehradun,3134,2066.03,7
TX02852,C0133,2026-01-22 11:52:00,4040.48,CARD,Utilities,Chandigarh,448,1738.44,11
TX01681,C0289,2026-01-22 14:38:00,1724.61,BANK_TRANSFER,Pharmacy,Jaipur,638,1001.91,11
TX02985,C0008,2026-01-22 15:21:00,2484.78,UPI,Travel,Hyderabad,1668,1545.23,9
TX02297,C0053,2026-01-22 16:11:00,6962.78,BANK_TRANSFER,Travel,Jaipur,1558,2450.53,6
TX02125,C0375,2026-01-22 17:01:00,1251.75,BANK_TRANSFER,Travel,Mumbai,1633,1076.41,5
TX02445,C0350,2026-01-22 17:34:00,709.51,UPI,Online Shopping,Chandigarh,3221,889.42,8
TX00526,C0222,2026-01-22 19:28:00,448.18,CARD,Online Shopping,Chandigarh,1002,979.34,6
TX01144,C0288,2026-01-22 20:46:00,2209.26,CARD,Grocery,Dehradun,2221,1260.21,11
TX01533,C0498,2026-01-22 22:16:00,3787.52,UPI,Utilities,Jaipur,1853,2188.48,8
TX01359,C0154,2026-01-22 23:42:00,1894.32,BANK_TRANSFER,Electronics,Chandigarh,2761,1193.2,11
TX02283,C0232,2026-01-23 00:06:00,1878.78,BANK_TRANSFER,Restaurant,Hyderabad,1287,1438.7,6
TX02645,C0104,2026-01-23 00:28:00,969.35,UPI,Electronics,Dehradun,1305,1367.55,7
TX00786,C0435,2026-01-23 03:05:00,3724.2,CARD,Electronics,Hyderabad,210,2267.54,13
TX01459,C0483,2026-01-23 06:53:00,1007.06,CARD,Electronics,Jaipur,2980,1072.43,8
TX01867,C0060,2026-05-28 19:19:00,748.11,UPI,Travel,Delhi,1327,1354.0,7
TX00951,C0216,2026-01-23 09:46:00,1094.45,CARD,Pharmacy,Mumbai,3326,1696.45,7
TX01545,C0399,2026-01-23 10:08:00,1769.89,ATM,Pharmacy,Hyderabad,592,1300.65,7
TX00991,C0446,2026-01-23 10:28:00,763.62,ATM,Grocery,Mumbai,1214,1388.63,9
TX02772,C0092,2026-01-23 10:31:00,727.51,BANK_TRANSFER,Grocery,Mumbai,2479,2063.22,9
TX01373,C0291,2026-01-23 10:38:00,4269.9,UPI,Online Shopping,Bengaluru,1177,7019.19,9
TX00230,C0062,2026-01-23 10:47:00,5425.08,CARD,Restaurant,Dehradun,630,1819.25,7
TX02203,C0370,2026-01-23 11:11:00,793.62,ATM,Electronics,Bengaluru,2899,880.35,5
TX00235,C0397,2026-01-23 11:45:00,1196.33,ATM,Travel,Delhi,2307,8524.18,10
TX00721,C0424,2026-01-23 17:22:00,1302.94,BANK_TRANSFER,Online Shopping,Hyderabad,2554,1705.12,7
TX02659,C0466,2026-01-23 18:13:00,1220.89,BANK_TRANSFER,Online Shopping,Pune,814,1073.19,10
TX02201,C0445,2026-01-23 20:24:00,1430.69,UPI,Electronics,Hyderabad,2036,1721.76,9
TX00147,C0152,2026-01-23 20:46:00,1385.66,UPI,Online Shopping,Jaipur,834,2173.29,10
TX01363,C0296,2026-01-23 21:10:00,1034.37,UPI,Travel,Chandigarh,1824,1112.11,5
TX02157,C0303,2026-01-23 22:06:00,1569.29,CARD,Electronics,Hyderabad,2016,1221.65,13
TX00922,C0500,2026-01-23 22:32:00,321.87,CARD,Restaurant,Jaipur,2012,1242.57,9
TX02530,C0476,2026-01-23 23:13:00,661.79,BANK_TRANSFER,Grocery,Dehradun,1920,843.02,9
TX00709,C0394,2026-01-24 00:46:00,1037.82,CARD,Grocery,Bengaluru,2827,3538.42,6
TX02310,C0161,2026-01-24 02:15:00,1439.79,UPI,Pharmacy,Mumbai,2720,1554.39,9
TX01186,C0302,2026-01-24 04:40:00,811.38,ATM,Restaurant,Mumbai,1399,1227.65,9
TX01305,C0394,2026-01-24 07:29:00,3276.92,ATM,Utilities,Pune,2827,3538.42,6
TX02917,C0129,2026-01-24 07:38:00,3598.96,ATM,Online Shopping,Jaipur,1552,2168.94,5
TX02268,C0175,2026-01-24 09:27:00,232.04,UPI,Online Shopping,Chandigarh,893,2033.56,6
TX02781,C0390,2026-01-24 10:46:00,1867.95,BANK_TRANSFER,Restaurant,Bengaluru,984,11997.86,7
TX02498,C0293,2026-01-24 14:29:00,1251.82,ATM,Online Shopping,Chandigarh,3427,1099.67,13
TX00827,C0319,2026-01-24 17:24:00,681.89,UPI,Grocery,Dehradun,2550,958.7,8
TX00125,C0180,2026-01-24 22:05:00,292.83,CARD,Travel,Bengaluru,125,1006.67,6
TX01080,C0285,2026-01-24 22:07:00,660.23,ATM,Grocery,Pune,1960,1872.85,11
TX00503,C0449,2026-01-24 23:14:00,2641.95,CARD,Grocery,Mumbai,157,1648.9,5
TX01362,C0201,2026-01-25 00:41:00,50864.01,CARD,Travel,Chandigarh,3090,13970.79,4
TX02415,C0324,2026-01-25 00:54:00,512.09,UPI,Travel,Pune,1664,12337.3,7
TX00501,C0260,2026-01-25 01:45:00,819.02,UPI,Online Shopping,Jaipur,1789,1309.68,4
TX00769,C0220,2026-01-25 03:55:00,1422.97,BANK_TRANSFER,Online Shopping,Jaipur,2710,1308.32,9
TX01740,C0188,2026-01-25 04:02:00,835.61,ATM,Electronics,Pune,3272,1295.75,7
TX00732,C0226,2026-01-25 06:33:00,879.89,ATM,Electronics,Dehradun,739,1273.47,10
TX01425,C0199,2026-01-25 06:55:00,922.88,UPI,Pharmacy,Dehradun,2634,2018.79,4
TX00833,C0399,2026-01-25 07:32:00,2227.58,BANK_TRANSFER,Online Shopping,Delhi,592,1300.65,7
TX00222,C0013,2026-01-25 11:52:00,3032.64,UPI,Online Shopping,Dehradun,1512,1631.17,5
TX02093,C0066,2026-01-25 13:14:00,1464.39,BANK_TRANSFER,Pharmacy,Dehradun,2071,1096.69,5
TX02841,C0062,2026-01-25 14:43:00,832.25,ATM,Electronics,Pune,630,1819.25,7
TX02885,C0395,2026-01-25 17:02:00,1219.38,ATM,Electronics,Dehradun,1723,1404.29,5
TX00134,C0493,2026-01-25 17:09:00,1774.63,BANK_TRANSFER,Electronics,Hyderabad,2548,1479.52,8
TX00925,C0411,2026-01-25 18:58:00,296.85,CARD,Electronics,Chandigarh,482,2120.45,5
TX01886,C0316,2026-01-25 21:54:00,603.42,BANK_TRANSFER,Travel,Jaipur,2949,1300.8,10
TX00805,C0038,2026-01-25 22:13:00,637.5,BANK_TRANSFER,Restaurant,Dehradun,1112,1619.85,7
TX01334,C0227,2026-01-25 22:30:00,825.44,CARD,Utilities,Mumbai,1509,8868.64,10
TX00711,C0233,2026-01-25 23:42:00,2897.44,ATM,Electronics,Mumbai,713,2452.85,8
TX00932,C0411,2026-01-26 00:04:00,888.52,CARD,Grocery,Hyderabad,482,2120.45,5
TX02785,C0254,2026-01-26 04:29:00,3672.43,CARD,Grocery,Delhi,2190,2538.35,5
TX01323,C0282,2026-01-26 05:57:00,742.04,ATM,Electronics,Bengaluru,2961,1438.36,10
TX00590,C0249,2026-01-26 08:31:00,566.31,ATM,Grocery,Mumbai,3214,733.79,7
TX00539,C0075,2026-01-26 09:01:00,3850.46,BANK_TRANSFER,Grocery,Pune,1508,1241.18,6
TX01085,C0156,2026-01-26 11:07:00,5370.73,CARD,Pharmacy,Bengaluru,2803,2289.42,5
TX02472,C0362,2026-01-26 12:08:00,1504.62,ATM,Grocery,Dehradun,1526,1055.17,3
TX02309,C0073,2026-01-26 12:23:00,768.37,BANK_TRANSFER,Utilities,Mumbai,1420,1403.31,8
TX01594,C0047,2026-01-26 12:32:00,285.71,CARD,Pharmacy,Chandigarh,2764,1345.73,9
TX02052,C0361,2026-01-26 14:49:00,1384.66,UPI,Online Shopping,Bengaluru,2587,1152.33,8
TX01814,C0489,2026-01-26 17:33:00,1175.03,ATM,Grocery,Hyderabad,429,1812.52,4
TX01120,C0144,2026-01-26 17:52:00,1690.45,BANK_TRANSFER,Travel,Pune,1893,1196.54,8
TX00496,C0366,2026-01-26 19:23:00,1036.18,UPI,Pharmacy,Bengaluru,2991,2032.81,5
TX00356,C0312,2026-01-26 20:26:00,2640.64,CARD,Grocery,Jaipur,1989,2241.79,7
TX01918,C0478,2026-01-26 22:51:00,2094.34,UPI,Travel,Dehradun,950,1660.18,8
TX02226,C0181,2026-01-26 23:31:00,2373.01,UPI,Online Shopping,Bengaluru,1953,1571.77,6
TX02588,C0428,2026-01-27 00:02:00,1607.96,UPI,Electronics,Bengaluru,2176,1204.34,8
TX02967,C0314,2026-01-27 04:55:00,394.79,ATM,Online Shopping,Hyderabad,2628,1019.29,7
TX00778,C0435,2026-01-27 11:20:00,579.36,CARD,Restaurant,Bengaluru,210,2267.54,13
TX01995,C0264,2026-01-27 14:50:00,264.13,BANK_TRANSFER,Online Shopping,Hyderabad,1691,1643.44,12
TX02303,C0220,2026-01-27 15:27:00,421.21,CARD,Grocery,Hyderabad,2710,1308.32,9
TX00194,C0376,2026-01-27 18:39:00,1343.74,CARD,Grocery,Dehradun,2878,1700.21,8
TX00386,C0415,2026-01-28 00:05:00,1932.47,BANK_TRANSFER,Online Shopping,Delhi,3617,1517.92,5
TX01100,C0360,2026-01-28 00:16:00,423.44,CARD,Electronics,Bengaluru,3213,621.74,7
TX01927,C0301,2026-01-28 02:31:00,522.89,CARD,Online Shopping,Chandigarh,2480,1291.26,8
TX01164,C0472,2026-01-28 03:25:00,2094.52,CARD,Pharmacy,Jaipur,1530,2508.07,5
TX00867,C0286,2026-01-28 04:32:00,1356.91,ATM,Online Shopping,Chandigarh,3612,792.68,7
TX02929,C0284,2026-01-28 05:17:00,530.01,ATM,Travel,Dehradun,3059,2002.12,4
TX01693,C0269,2026-01-28 08:52:00,1293.95,CARD,Pharmacy,Delhi,1725,934.23,6
TX01176,C0092,2026-01-28 12:10:00,1486.09,CARD,Travel,Pune,2479,2063.22,9
TX02123,C0334,2026-01-28 12:11:00,477.08,ATM,Restaurant,Bengaluru,1357,13224.7,5
TX02639,C0144,2026-01-28 13:27:00,1624.01,ATM,Electronics,Hyderabad,1893,1196.54,8
TX00422,C0447,2026-01-28 15:23:00,1235.81,UPI,Restaurant,Dehradun,3357,9693.25,6
TX02114,C0282,2026-01-28 18:51:00,5380.31,UPI,Restaurant,Bengaluru,2961,1438.36,10
TX02977,C0028,2026-01-28 22:57:00,1336.94,UPI,Travel,Dehradun,985,1481.96,5
TX01746,C0326,2026-01-28 23:07:00,1343.15,ATM,Online Shopping,Pune,1817,885.92,8
TX01833,C0236,2026-01-29 00:51:00,1840.71,CARD,Grocery,Bengaluru,3475,1333.69,7
TX02501,C0152,2026-01-29 02:15:00,487.48,BANK_TRANSFER,Utilities,Pune,834,2173.29,10
TX00159,C0323,2026-01-29 02:43:00,698.11,UPI,Restaurant,Chandigarh,3399,1047.79,6
TX00669,C0386,2026-01-29 03:06:00,2199.68,UPI,Travel,Hyderabad,669,2758.11,7
TX02095,C0418,2026-01-29 04:29:00,1337.83,UPI,Travel,Chandigarh,3150,1462.94,6
TX00311,C0321,2026-01-29 05:26:00,802.62,UPI,Grocery,Mumbai,2228,1478.75,5
TX01528,C0003,2026-01-29 05:34:00,52881.06,ATM,Restaurant,Dehradun,890,10038.44,6
TX02980,C0442,2026-01-29 10:06:00,76610.76,ATM,Electronics,Delhi,2330,13944.45,6
TX00617,C0466,2026-05-18 00:25:00,819.23,UPI,Restaurant,Dehradun,814,1073.19,10
TX02592,C0264,2026-01-29 14:02:00,1548.64,CARD,Pharmacy,Jaipur,1691,1643.44,12
TX00071,C0118,2026-01-29 16:44:00,702.61,CARD,Electronics,Bengaluru,1210,880.1,9
TX01943,C0463,2026-01-29 18:27:00,1326.01,UPI,Travel,Hyderabad,184,1001.57,6
TX00655,C0355,2026-01-29 18:55:00,1429.89,UPI,Online Shopping,Mumbai,1473,1643.86,6
TX01915,C0072,2026-01-29 19:37:00,533.93,ATM,Travel,Hyderabad,2169,1789.88,6
TX00929,C0441,2026-01-29 19:37:00,326.17,CARD,Travel,Mumbai,220,1155.62,7
TX02943,C0173,2026-01-29 23:03:00,1236.31,ATM,Utilities,Hyderabad,2969,2082.19,12
TX02298,C0304,2026-01-30 00:42:00,417.56,UPI,Grocery,Jaipur,1564,1235.98,4
TX02484,C0009,2026-01-30 01:34:00,1169.24,CARD,Restaurant,Hyderabad,2199,1370.34,7
TX01597,C0009,2026-01-30 02:06:00,1369.34,CARD,Restaurant,Chandigarh,2199,1370.34,7
TX01241,C0202,2026-01-30 04:07:00,804.6,UPI,Travel,Delhi,2723,1433.21,8
TX01616,C0120,2026-01-30 07:01:00,805.26,BANK_TRANSFER,Grocery,Bengaluru,94,907.98,7
TX00162,C0168,2026-01-30 08:00:00,568.68,ATM,Utilities,Hyderabad,2872,936.62,5
TX00289,C0492,2026-01-30 10:37:00,5379.51,CARD,Restaurant,Hyderabad,1936,2364.12,4
TX00938,C0322,2026-01-30 12:26:00,385.41,CARD,Grocery,Jaipur,1468,1018.23,2
TX01237,C0342,2026-01-30 12:27:00,914.98,UPI,Utilities,Delhi,3200,1396.52,10
TX01224,C0396,2026-01-30 14:20:00,640.3,ATM,Grocery,Bengaluru,2115,1350.36,7
TX01086,C0370,2026-01-30 17:04:00,863.3,ATM,Online Shopping,Jaipur,2899,880.35,5
TX01447,C0478,2026-01-30 18:17:00,1141.62,UPI,Pharmacy,Pune,950,1660.18,8
TX00559,C0481,2026-01-30 18:28:00,1123.11,UPI,Pharmacy,Hyderabad,2905,1255.51,7
TX01649,C0038,2026-01-30 18:56:00,2508.95,ATM,Online Shopping,Pune,1112,1619.85,7
TX00064,C0058,2026-01-30 19:34:00,170.51,CARD,Electronics,Chandigarh,2918,683.86,8
TX01381,C0102,2026-01-30 22:52:00,504.15,ATM,Utilities,Jaipur,485,3389.17,7
TX01114,C0158,2026-01-31 01:27:00,2091.72,UPI,Online Shopping,Dehradun,990,1397.72,9
TX01110,C0440,2026-01-31 05:33:00,177.47,UPI,Restaurant,Jaipur,1169,1641.76,8
TX02742,C0095,2026-01-31 06:13:00,933.95,CARD,Online Shopping,Bengaluru,191,664.87,8
TX00078,C0272,2026-01-31 06:16:00,239.9,UPI,Utilities,Dehradun,2324,1229.08,4
